Name,Ac,Activate,Aggravate,AntiTheft,Blessed,Blows,BrandAcid,BrandCold,BrandElec,BrandFire,BrandPois,Category,Cha,Chance1,Chance2,Chance3,Chance4,Chaotic,Con,Cost,Cursed,Dd,Dex,DrainExp,DreadCurse,Ds,EasyKnow,Feather,FreeAct,FriendlyName,HeavyCurse,HideType,HoldLife,IgnoreAcid,IgnoreCold,IgnoreElec,IgnoreFire,ImAcid,ImCold,ImElec,ImFire,Impact,Infra,InstaArt,Int,KillDragon,Level,Lightsource,Locale1,Locale2,Locale3,Locale4,NoMagic,NoTele,PermaCurse,Pval,Reflect,Regen,ResAcid,ResBlind,ResChaos,ResCold,ResConf,ResDark,ResDisen,ResElec,ResFear,ResFire,ResLight,ResNether,ResNexus,ResPois,ResShards,ResSound,Search,SeeInvis,ShElec,ShFire,ShowMods,SlayAnimal,SlayDemon,SlayDragon,SlayEvil,SlayGiant,SlayOrc,SlayTroll,SlayUndead,SlowDigest,Speed,Stealth,Str,SubCategory,SustCha,SustCon,SustDex,SustInt,SustStr,SustWis,Telepathy,Teleport,ToA,ToD,ToH,Tried,Tunnel,Vampiric,Vorpal,Weight,Wis,Wraith,XtraMight,XtraShots,Character,Colour
Staff:Light,0,False,False,False,False,False,False,False,False,False,False,Staff,False,1,0,0,0,False,False,250,False,1,False,False,False,2,False,False,False,Light,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,False,5,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,50,False,False,False,False,_,Background
Staff:Object Location,0,False,False,False,False,False,False,False,False,False,False,Staff,False,1,0,0,0,False,False,200,False,1,False,False,False,2,False,False,False,Object Location,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,False,5,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,50,False,False,False,False,_,Background
Staff:Perception,0,False,False,False,False,False,False,False,False,False,False,Staff,False,1,0,0,0,False,False,400,False,1,False,False,False,2,False,False,False,Perception,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,False,10,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,50,False,False,False,False,_,Background
Staff:Power,0,False,False,False,False,False,False,False,False,False,False,Staff,False,2,0,0,0,False,False,4000,False,1,False,False,False,2,False,False,False,Power,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,70,False,70,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,25,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,50,False,False,False,False,_,Background
Staff:Probing,0,False,False,False,False,False,False,False,False,False,False,Staff,False,1,0,0,0,False,False,2000,False,1,False,False,False,2,False,False,False,Probing,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30,False,30,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,50,False,False,False,False,_,Background
Staff:Remove Curse,0,False,False,False,False,False,False,False,False,False,False,Staff,False,1,0,0,0,False,False,500,False,1,False,False,False,2,False,False,False,Remove Curse,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40,False,40,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,50,False,False,False,False,_,Background
Staff:Sleep Monsters,0,False,False,False,False,False,False,False,False,False,False,Staff,False,1,0,0,0,False,False,700,False,1,False,False,False,2,False,False,False,Sleep Monsters,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,False,10,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,50,False,False,False,False,_,Background
Staff:Slow Monsters,0,False,False,False,False,False,False,False,False,False,False,Staff,False,1,0,0,0,False,False,800,False,1,False,False,False,2,False,False,False,Slow Monsters,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,False,10,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,50,False,False,False,False,_,Background
Staff:Slowness,0,False,False,False,False,False,False,False,False,False,False,Staff,False,1,0,0,0,False,False,0,False,1,False,False,False,2,False,False,False,Slowness,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40,False,40,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,50,False,False,False,False,_,Background
Staff:Speed,0,False,False,False,False,False,False,False,False,False,False,Staff,False,1,0,0,0,False,False,1000,False,1,False,False,False,2,False,False,False,Speed,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40,False,40,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,50,False,False,False,False,_,Background
Staff:Starlight,0,False,False,False,False,False,False,False,False,False,False,Staff,False,1,0,0,0,False,False,800,False,1,False,False,False,2,False,False,False,Starlight,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20,False,20,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,50,False,False,False,False,_,Background
Staff:Summoning,0,False,False,False,False,False,False,False,False,False,False,Staff,False,1,1,0,0,False,False,0,False,1,False,False,False,2,False,False,False,Summoning,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,False,10,50,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,50,False,False,False,False,_,Background
Staff:Teleportation,0,False,False,False,False,False,False,False,False,False,False,Staff,False,1,0,0,0,False,False,2000,False,1,False,False,False,2,False,False,False,Teleportation,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20,False,20,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,50,False,False,False,False,_,Background
Staff:the Magi,0,False,False,False,False,False,False,False,False,False,False,Staff,False,2,0,0,0,False,False,4500,False,1,False,False,False,2,False,False,False,the Magi,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,70,False,70,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,50,False,False,False,False,_,Background
Staff:Trap Location,0,False,False,False,False,False,False,False,False,False,False,Staff,False,1,0,0,0,False,False,350,False,1,False,False,False,2,False,False,False,Trap Location,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,False,10,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,50,False,False,False,False,_,Background
Staff:Treasure Location,0,False,False,False,False,False,False,False,False,False,False,Staff,False,1,0,0,0,False,False,200,False,1,False,False,False,2,False,False,False,Treasure Location,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,False,5,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,50,False,False,False,False,_,Background
Sword:Bastard Sword,0,False,False,False,False,False,False,False,False,False,False,Sword,False,1,0,0,0,False,False,350,False,3,False,False,False,4,False,False,False,& Bastard Sword~,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15,False,15,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,21,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,140,False,False,False,False,|,BrightWhite
Sword:Blade of Chaos,0,False,False,False,False,False,False,False,False,False,False,Sword,False,8,0,0,0,False,False,4000,False,6,False,False,False,5,False,False,False,& Blade~ of Chaos,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,70,False,70,0,0,0,False,False,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,30,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,180,False,False,False,False,|,Purple
