Name,SplitName1,SplitName2,SplitName3,AcidBall,AcidBolt,Animal,ArmourClass,Arrow1D6,Arrow3D6,Arrow5D6,Arrow7D6,Attack1,Attack1DDice,Attack1DSides,Attack1Effect,Attack1Type,Attack2,Attack2DDice,Attack2DSides,Attack2Effect,Attack2Type,Attack3,Attack3DDice,Attack3DSides,Attack3Effect,Attack3Type,Attack4,Attack4DDice,Attack4DSides,Attack4Effect,Attack4Type,AttrAny,AttrClear,AttrMulti,BashDoor,Blindness,Blink,BrainSmash,BreatheAcid,BreatheChaos,BreatheCold,BreatheConfusion,BreatheDark,BreatheDisenchant,BreatheDisintegration,BreatheFire,BreatheForce,BreatheGravity,BreatheInertia,BreatheLight,BreatheLightning,BreatheMana,BreatheNether,BreatheNexus,BreathePlasma,BreathePoison,BreatheRadiation,BreatheShards,BreatheSound,BreatheTime,CauseCriticalWounds,CauseLightWounds,CauseMortalWounds,CauseSeriousWounds,ChaosBall,CharClear,CharMulti,ColdBall,ColdBlood,ColdBolt,Confuse,CreateTraps,Cthuloid,DarkBall,Darkness,Demon,Description,Dragon,DrainMana,DreadCurse,Drop_1D2,Drop_2D2,Drop_3D2,Drop_4D2,Drop60,Drop90,DropGood,DropGreat,EldritchHorror,EmptyMind,Escorted,EscortsGroup,Evil,Female,FireAura,FireBall,FireBolt,ForceMaxHp,ForceSleep,Forget,FreqInate,FreqSpell,FriendlyName,Friends,Giant,Good,GreatOldOne,Haste,Hdice,Heal,HitPoints,Hold,Hside,HurtByCold,HurtByFire,HurtByLight,HurtByRock,IceBolt,ImmuneAcid,ImmuneCold,ImmuneConfusion,ImmuneFear,ImmuneFire,ImmuneLightning,ImmunePoison,ImmuneSleep,ImmuneStun,Invisible,KillBody,KillItem,KillWall,Level,LightningAura,LightningBall,LightningBolt,MagicMissile,Male,ManaBall,ManaBolt,Mexp,MindBlast,MoveBody,Multiply,NetherBall,NetherBolt,NeverAttack,NeverMove,Nonliving,NoticeRange,OnlyDropGold,OnlyDropItem,OpenDoor,Orc,PassWall,PlasmaBolt,PoisonBall,PoisonBolt,Powerful,RadiationBall,RandomMove25,RandomMove50,Rarity,Reflecting,Regenerate,ResistDisenchant,ResistNether,ResistNexus,ResistPlasma,ResistTeleport,ResistWater,Scare,Shapechanger,ShardBall,Shriek,Sleep,Slow,Smart,Speed,Stupid,SummonAnt,SummonCthuloid,SummonDemon,SummonDragon,SummonGreatOldOne,SummonHiDragon,SummonHiUndead,SummonHound,SummonHydra,SummonKin,SummonMonster,SummonMonsters,SummonReaver,SummonSpider,SummonUndead,SummonUnique,TakeItem,TeleportAway,TeleportLevel,TeleportSelf,TeleportTo,Troll,Undead,Unique,WaterBall,WaterBolt,WeirdMind,Character,Colour
Vecna§ the Emperor Lich,            ,            ,   Vecna    ,False,False,False,85,False,False,False,False,Touch to Exp80 (0d0),0,0,Exp80,Touch,Touch to UnPower (0d0),0,0,UnPower,Touch,Touch to LoseDex (2d12),2,12,LoseDex,Touch,Touch to LoseDex (2d12),2,12,LoseDex,Touch,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,He is a highly cunning§ extremely magical being§ spoken of in legends. This ancient shadow of death wilts any living thing it passes.,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,2,2,Vecna§ the Emperor Lich,False,False,False,False,False,50,False,50d100 (max. 5000),True,100,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,72,False,False,False,False,True,True,True,30000,False,False,False,True,False,False,False,False,20,False,True,True,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,True,False,True,False,False,False,50,False,True,130,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,L,Gold
Vermicious Knid,            , Vermicious ,    Knid    ,False,False,False,55,False,False,False,False,Touch to Terrify (4d6),4,6,Terrify,Touch,Crawl to Hurt (4d6),4,6,Hurt,Crawl,Engulf to Hurt (4d6),4,6,Hurt,Engulf,Nothing to Nothing (0d0),0,0,Nothing,Nothing,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,An amorphous shape that looks like wet grey clay with two pale eyes. It is totally silent as it oozes towards you.,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,Vermicious Knid,True,False,False,False,False,90,False,90d10 (avg. 495),False,10,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,43,False,False,False,False,False,False,False,2100,False,False,False,False,False,False,False,False,20,False,True,True,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False,False,False,False,False,100,False,True,110,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,A,Brown
Vibration hound,            , Vibration  ,   hound    ,False,False,True,30,False,False,False,False,Bite to Hurt (2d6),2,6,Hurt,Bite,Bite to Hurt (2d6),2,6,Hurt,Bite,Claw to Hurt (3d3),3,3,Hurt,Claw,Claw to Hurt (3d3),3,3,Hurt,Claw,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,A blurry canine form which seems to be moving as fast as the eye can follow. You can feel the earth resonating beneath your feet.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,5,5,Vibration hound,True,False,False,False,False,25,False,25d10 (avg. 137),False,10,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,27,False,False,False,False,False,False,False,250,False,False,False,False,False,False,False,False,30,False,False,False,False,False,False,False,False,False,False,False,False,3,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,110,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Z,BrightOrange
Vort the Kobold Queen,  Vort the  ,   Kobold   ,   Queen    ,False,False,False,20,False,False,False,False,Hit to Hurt (1d10),1,10,Hurt,Hit,Hit to Hurt (1d10),1,10,Hurt,Hit,Hit to Hurt (1d10),1,10,Hurt,Hit,Nothing to Nothing (0d0),0,0,Nothing,Nothing,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Strong and powerful§ for a kobold.,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,True,True,False,False,False,True,False,False,0,0,Vort the Kobold Queen,False,False,False,False,False,15,False,15d10 (max. 150),False,10,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,7,False,False,False,False,False,False,False,100,False,False,False,False,False,False,False,False,20,False,True,True,False,False,False,False,False,False,False,False,False,3,False,False,False,False,False,False,False,False,False,False,False,False,20,False,False,110,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,k,Blue
War bear,            ,    War     ,    bear    ,False,False,True,35,False,False,False,False,Claw to Hurt (1d4),1,4,Hurt,Claw,Claw to Hurt (1d4),1,4,Hurt,Claw,Bite to Hurt (1d6),1,6,Hurt,Bite,Nothing to Nothing (0d0),0,0,Nothing,Nothing,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Bears with tusks§ trained to kill.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,War bear,True,False,False,False,False,10,False,10d10 (avg. 55),False,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,False,False,False,False,False,False,False,25,False,False,False,False,False,False,False,False,10,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,10,False,False,110,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,q,Brown
War troll,            ,    War     ,   troll    ,False,False,False,100,False,False,False,False,Hit to Hurt (3d5),3,5,Hurt,Hit,Hit to Hurt (3d5),3,5,Hurt,Hit,Hit to Hurt (3d5),3,5,Hurt,Hit,Nothing to Nothing (0d0),0,0,Nothing,Nothing,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,A massive troll§ equipped with a scimitar and heavy armour.,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,0,War troll,True,False,False,False,False,50,False,50d10 (max. 500),False,10,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,40,False,False,False,False,False,False,False,800,False,False,False,False,False,False,False,False,20,False,False,True,False,False,False,False,False,False,False,False,False,3,False,True,False,False,False,False,False,False,False,False,False,False,50,False,False,120,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,T,Red
Warg,            ,            ,    Warg    ,False,False,True,20,False,False,False,False,Bite to Hurt (1d8),1,8,Hurt,Bite,Nothing to Nothing (0d0),0,0,Nothing,Nothing,Nothing to Nothing (0d0),0,0,Nothing,Nothing,Nothing to Nothing (0d0),0,0,Nothing,Nothing,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,It is a large wolf with eyes full of cunning.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,Warg,True,False,False,False,False,8,False,8d8 (avg. 36),False,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14,False,False,False,False,False,False,False,40,False,False,False,False,False,False,False,False,20,False,False,False,False,False,False,False,False,False,False,True,False,2,False,False,False,False,False,False,False,False,False,False,False,False,40,False,False,120,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,C,Grey
Water elemental,            ,   Water    , elemental  ,False,False,False,40,False,False,False,False,Hit to Hurt (1d10),1,10,Hurt,Hit,Hit to Hurt (1d10),1,10,Hurt,Hit,Hit to Hurt (1d10),1,10,Hurt,Hit,Nothing to Nothing (0d0),0,0,Nothing,Nothing,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,It is a towering tempest of water.,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,6,6,Water elemental,False,False,False,False,False,25,False,25d8 (avg. 112),False,8,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,True,False,33,False,False,False,False,False,False,False,325,False,False,False,False,False,False,False,False,12,False,False,False,False,False,False,False,False,True,False,True,False,2,False,False,False,False,False,False,False,False,False,False,False,False,50,False,False,110,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,E,Blue
Water hound,            ,   Water    ,   hound    ,False,False,True,30,False,False,False,False,Bite to Acid (2d8),2,8,Acid,Bite,Bite to Acid (2d8),2,8,Acid,Bite,Claw to Hurt (3d3),3,3,Hurt,Claw,Claw to Hurt (3d3),3,3,Hurt,Claw,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Liquid footprints follow this hound as it pads around the dungeon. An acrid smell of acid rises from the dog's pelt.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,10,10,Water hound,True,False,False,False,False,15,False,15d8 (avg. 67),False,8,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,20,False,False,False,False,False,False,False,200,False,False,False,False,False,False,False,False,30,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,110,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Z,Blue
Water spirit,            ,   Water    ,   spirit   ,False,False,False,28,False,False,False,False,Hit to Hurt (2d4),2,4,Hurt,Hit,Hit to Hurt (2d4),2,4,Hurt,Hit,Nothing to Nothing (0d0),0,0,Nothing,Nothing,Nothing to Nothing (0d0),0,0,Nothing,Nothing,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,A whirlpool of sentient liquid.,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0,0,Water spirit,False,False,False,False,False,9,False,9d8 (avg. 40),False,8,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,17,False,False,False,False,False,False,False,58,False,False,False,False,False,False,False,False,12,False,False,False,False,False,False,False,False,False,False,True,False,1,False,False,False,False,False,False,False,False,False,False,False,False,40,False,False,120,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,E,Turquoise
Water troll,            ,   Water    ,   troll    ,False,False,False,50,False,False,False,False,Hit to Hurt (1d9),1,9,Hurt,Hit,Hit to Hurt (1d9),1,9,Hurt,Hit,Hit to Hurt (2d2),2,2,Hurt,Hit,Hit to Hurt (2d2),2,2,Hurt,Hit,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,He is a troll that reeks of brine.,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,0,Water troll,True,False,False,False,False,36,False,36d10 (max. 360),False,10,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,33,False,False,False,False,True,False,False,420,False,False,False,False,False,False,False,False,20,False,False,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,50,False,False,110,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,T,Blue
